workload;revision;heuristics;operatorcounting;state_equation_constraints;lm_hm;merge_and_shrink;two_transition_systems;ipdb;sample_based_potentials;sample_soplex;lm_optimal;subtasks;hmax;lmcut;lmcount;cegar;all_states_potential;diverse_potentials;goals;rhw_only_causal_landmarks;lm_rhw;all_transition_systems_with_fixpoint;states_soplex;lm_zg;use_integer_vars;use_integer_operator_counts;original;count_soplex;exhaust_only_causal_landmarks;conjunctive_landmarks;shrink_fh;rhw_use_orders;hm_use_orders;rhw_disjunctive_landmarks;zg_use_orders;use_time_vars;state_equation_constraints * use_integer_operator_counts;use_integer_operator_counts * use_integer_vars;use_integer_vars * use_time_vars;count_soplex * state_equation_constraints;exhaust_only_causal_landmarks * lm_optimal;count_soplex * use_time_vars;conjunctive_landmarks * hm_use_orders;shrink_fh * two_transition_systems;rhw_disjunctive_landmarks * rhw_use_orders;rhw_disjunctive_landmarks * rhw_only_causal_landmarks;rhw_only_causal_landmarks * rhw_use_orders;all_transition_systems_with_fixpoint * shrink_fh;use_integer_operator_counts * use_time_vars;use_integer_operator_counts * use_integer_vars * use_time_vars;error
barmanopt11strips_pfile01001;22_06;21.7356199999982;1778.26438;-1280.9818;-1.62436000000001;31.6635599999992;-8.58487999999701;7.27760000000164;-10.5676799999999;-0.0438200000007217;1750.1417;6.62867999999922;15.35346;172.28618;28.1226800000014;;-0.4551599999991;-12.559691999997;4.76653999999997;-1.94042499999976;-12.9645074999993;0.408880000002225;-0.668760000000846;-14.3466999999975;2.25601856784424E-12;-1.22275213000009E-13;-3.48060000000053;-3.82538005144467E-13;-13.9874399999959;56.6306600000008;53.0706200000026;13.9777149999988;15.597920000001;1.82079499999931;0.569139999999231;6.00401593990024E-13;1280.98180000001;2.53444450811489E-12;3.8956149657783E-12;23.5844000000014;13.9874399999984;1.52292653061345E-12;100.700879999996;7.71187999999787;3.36848999999884;0.087169999998892;0.12708999999856;0.275719999998327;4.55854911573721E-12;-7.27812191038673E-12;0.00399827223838113
barmanopt11strips_pfile01001;22_12;15.5910399999982;1784.40896;-1279.2868;-12.09558;32.1500799999992;-8.68455999999698;9.43164000000165;-6.76654399999994;0.0668819999992717;1757.74922;8.04467999999921;17.89258;180.28496;26.6597400000015;;-0.234939999999112;-8.78995399999702;4.62015999999998;-1.51143499999976;-11.7884724999992;0.425360000002238;-0.32134000000085;-12.4309199999975;2.24776098668614E-12;-1.2881369218886E-13;-3.27304000000053;-3.67778933989329E-13;-12.7025599999959;56.1973800000007;53.1556800000026;14.5120049999988;16.5520800000009;2.13064499999931;0.0843199999992387;5.957380936868E-13;1279.28680000001;2.55518148420806E-12;3.88917403349235E-12;22.0284000000011;12.7025599999982;1.52415415447865E-12;101.372939999996;7.86405999999786;3.30754999999884;-0.399030000001108;0.38778999999856;-0.348760000001701;4.57667337370854E-12;-7.3342800832873E-12;0.0165075478910032
blocks_probBLOCKS100;19_06;248.9758;1551.0242;-1750.5827;-8.18980000000055;-221.444039999999;0.0668199999980749;-243.957019999999;-244.069477999999;;1641.5194;228.910400000001;351.465599999999;-206.034640000001;-90.4952;;-243.94808;-239.718489999996;-187.959799999999;-9.68535000000067;-1.34132500000097;0.177759999999057;;-9.51220000000141;9.08751074938991E-13;;-258.7526;;-11.6291999999992;-131.61026;60.9633399999993;-116.70465;-100.525680000001;-0.156150000000506;6.073799999999;5.03396178686217E-13;;;8.50208627397198E-13;;11.629200000002;;109.519;-0.902399999999341;0.40150000000002;-0.54429999999962;9.00354000000051;-0.447360000000344;;;0.0653603592312737
blocks_probBLOCKS100;19_12;245.286199999998;1554.7138;-1750.33176;-4.60780000000114;-218.022399999996;0.123919999997767;-240.288609999997;-240.446763999998;-0.261906000000025;1644.8942;232.095200000003;371.880400000002;-203.109679999998;-90.1803999999977;;-240.491147999998;-236.120783999998;-191.8228;-10.4499150000005;-0.183942500000499;0.116979999997379;0.0010739999992283;-9.86319999999856;1.91473326156995E-13;;-261.2546;1.60233857487285E-12;-12.2613999999977;-132.482040000001;59.8628800000001;-115.244155;-101.172940000001;-0.431315000000401;8.57919999999833;1.23272209125343E-12;;;9.56370705120987E-13;0.823239999998682;12.2614000000016;-2.19678833965169E-12;110.486860000002;0.247140000002266;0.479229999998829;0.0606299999995947;9.50580999999915;0.53262000000213;;;0.0108416442560941
blocks_probBLOCKS100;20_06;246.128599999998;1553.8714;-1750.79632;-8.44020000000115;-218.616539999996;0.253419999997772;-241.150775999997;-241.284433999998;-0.226326000000031;1642.945;241.953000000003;364.215600000002;-201.127479999998;-89.0735999999977;;-241.276733999998;-236.908565999998;-201.427;-10.7920350000005;-1.36608250000056;0.135159999997379;-0.044218000000775;-9.95139999999859;1.96496562365062E-13;;-270.7438;1.60207079690639E-12;-13.1237999999978;-130.510640000001;60.1114400000001;-115.869035;-108.385120000001;-0.67563500000041;7.53339999999835;1.2304224987188E-12;;;9.62242379530693E-13;1.23801999999874;13.1238000000015;-2.18755544273766E-12;118.012680000002;0.154280000002272;0.614469999998832;0.212269999999595;9.87510999999914;0.454580000002118;;;0.0234049708452517
blocks_probBLOCKS100;21_12;351.2702;1448.7298;-1749.72664;-6.94900000000007;-316.729720000001;-0.100179999997633;-344.834495999998;-345.1533;-0.32209000000101;1604.8144;304.406799999998;306.291400000001;-305.097599999999;-156.0846;;-344.900391999999;-339.206599999998;-241.8138;-12.4994549999995;0.950627500000195;0.0996400000012937;-0.0868460000012402;-11.3307999999974;3.45853028583443E-12;6.41477863957399E-13;-354.942400000001;-2.98928346769781E-13;-12.2267999999962;-171.765139999999;74.5389200000015;-149.884495000001;-141.287259999999;-1.22365500000035;8.45919999999905;7.41097062832014E-13;255.881440000002;4.05057736227183E-13;2.59478648538067E-12;1.26607999999978;12.226799999998;1.70547678615302E-12;149.178799999996;-0.733820000001462;0.512589999998404;1.41450999999909;10.6743099999986;-0.450440000000915;2.43371604664435E-12;-3.98787946177955E-12;0.0770338341955641
blocks_probBLOCKS100;22_06;353.237;1446.763;-1750.3168;-5.47620000000009;-318.683040000001;0.124000000002376;-346.725905999998;-347.111792;-0.288386000001011;1604.0844;303.913599999998;327.715400000001;-309.865699999999;-157.3214;;-346.843233999999;-341.226439999998;-243.979;-10.4786749999995;-2.16726249999986;0.053220000001299;-0.0268140000012224;-13.3833999999974;3.46163149186726E-12;6.42624691126042E-13;-353.315800000001;-2.96436022667772E-13;-14.1263999999963;-171.147999999999;75.0948400000015;-148.575395000001;-140.246639999999;-0.228075000000317;7.90219999999909;7.40780145119983E-13;256.009600000002;3.96087878722637E-13;2.5943902267333E-12;0.988179999999737;14.1263999999982;1.70562791426167E-12;148.557279999996;-0.946400000001465;0.509909999998406;-0.422250000000901;9.66386999999856;-0.892820000000904;2.43434715548041E-12;-3.98542824542531E-12;0.025301145610239
blocks_probBLOCKS100;22_12;248.946799999999;1551.0532;-1750.09;-6.65260000000002;-220.592980000001;-0.0269799999973164;-243.869305999998;-243.948784;-0.329756000000992;1636.6392;315.177199999999;356.427800000001;-205.112839999999;-85.5859999999996;;-244.026855999999;-239.588123999998;-241.6394;-10.2914649999995;-1.7975674999997;-0.128859999998443;0.0820899999988345;-12.4389999999974;3.43398771938657E-12;6.11624830119547E-13;-334.636;-2.09066800921014E-13;-12.7653999999961;-141.807119999999;61.1180800000019;-120.015005000001;-114.041299999999;0.561534999999756;7.83019999999911;7.03965491217401E-13;249.775200000002;8.45190152705264E-13;3.06889840408443E-12;1.69291999999982;12.765399999998;1.97821382112931E-12;122.234799999996;0.0676399999983217;-0.851830000001645;0.541729999998967;9.05726999999855;0.628899999998873;2.87533424210299E-12;-4.65747115969221E-12;0.0474471016919548
datanetworkopt18strips_p13;19_06;303.673000000001;1496.327;-1796.65347;3.67457199999919;-292.175059999998;-1.88416600000256;-303.380105999999;-168.725399999999;;278.169792000001;-284.749679999998;-269.99576;-302.988912000001;-296.352191999999;;-273.64658;-177.648999999997;28.6736200000007;-0.0260795000011222;-2.13775425000192;0.694899999998279;;-1.9513100000005;3.30949684961631E-13;;93.4562799999998;;-1.91482600000069;0.608339999999681;1788.50206;0.00950449999931435;0.0902199999996475;0.0557344999992739;0.0141619999998515;6.62750267775764E-13;;;-3.28971364362278E-13;;-18.7503739999997;;0.195419999999851;1.88416600000325;-0.068981000000393;-0.0365490000002811;-0.00700500000032056;-0.694899999997976;;;0.00731131884465835
datanetworkopt18strips_p13;19_12;300.043599999999;1499.9564;-1796.671304;3.72247800000031;-288.641839999998;-1.82069600000094;-299.753323999997;-165.341999999998;-29.8779999999988;276.787298000001;-281.141219999999;-263.536339999999;-299.365936999999;-292.882498;;-270.485619999999;-175.511399999999;29.0061000000013;-0.106396000000208;-1.98391099999922;0.765639999998871;0.18340000000114;-1.86591599999754;-3.5738611089747E-13;;92.8362200000006;5.46453917232067E-13;-1.82189599999825;0.7060599999985;1788.59824;-0.0578800000000876;0.243019999999432;-0.0156080000000727;0.0169859999988705;7.90276678847013E-13;;;1.25629962833803E-12;-1.0963340000003;-18.353304000001;-1.38887295021619E-12;-0.0940999999989765;1.82069600000113;-0.0231500000011784;0.0465119999988493;-0.0483200000004702;-0.76563999999963;;;0.0207984015305974
datanetworkopt18strips_p13;20_06;300.845399999999;1499.1546;-1796.603352;3.72828600000031;-289.436359999998;-1.77936800000094;-300.552387999997;-166.699799999998;-29.0109999999988;277.153186000001;-281.765779999999;-266.675019999999;-300.158996999999;-293.616186;;-270.714839999999;-175.738999999999;28.5510800000013;-0.0451835000002077;-2.06481624999922;0.741939999998874;-0.404659999998858;-1.90048799999754;-3.57412800369066E-13;;93.1537800000006;5.46383933919085E-13;-1.91226399999825;0.513139999998501;1788.59096;-0.0351275000000879;0.175199999999433;0.00211249999992802;0.0179439999988712;7.88831404691234E-13;;;1.25624820082691E-12;-1.17054000000031;-18.004936000001;-1.38917660215962E-12;0.199720000001025;1.77936800000111;-0.00988300000117714;0.0106189999988482;-0.0121290000004679;-0.741939999999667;;;0.0109318370464888
datanetworkopt18strips_p13;21_12;328.1308;1471.8692;-1796.672986;3.58101999999867;-316.48334;-1.77880999999806;-327.805721999999;-182.2564;-32.8644000000007;277.739260000001;-309.027540000002;-294.231039999999;-327.441245999999;-320.465860000001;;-295.588419999998;-192.415999999999;28.3233399999992;-0.0579204999993774;-2.15654675000038;0.763740000001286;-0.0309800000015373;-1.98467999999783;3.81654419246406E-12;3.49949860892136E-13;97.2563399999998;-8.40833113815547E-13;-1.96683399999879;0.915180000002051;1788.35254;-0.0391205000004415;0.281080000002647;0.0259855000002875;0.0422379999983603;5.53870161056633E-13;11.1086860000022;2.1102195420453E-12;3.87359368457428E-12;-1.10226000000175;-19.5225660000034;1.75586672488368E-12;0.080839999994947;1.77880999999854;-0.00674100000159106;0.000966999999215012;-0.0125050000007754;-0.763740000000533;3.29052131010515E-12;-4.71834811440212E-12;0.00309557610254361
datanetworkopt18strips_p13;22_06;328.8788;1471.1212;-1796.661646;65.9331419999988;-317.23164;-1.84206799999809;-328.555990999999;-182.535;-33.1926000000007;276.256222000001;-309.730620000002;-291.402039999999;-328.200498999999;-321.311022000001;;-296.028659999998;-190.572799999999;28.4824399999992;-0.0246879999993859;-2.09086500000039;0.798660000001274;-0.1341800000015;-1.92282399999781;3.83416969422894E-12;3.57934817518774E-13;96.6950199999998;-9.07448979687826E-13;-1.90934799999877;0.527280000002084;1788.35284;0.0243579999995434;0.203220000002713;-0.00142199999972048;-0.00118000000164132;5.34199052768645E-13;11.0904460000021;2.11373397121077E-12;3.92113284661127E-12;-1.12757200000171;-16.1898520000034;1.80126229304222E-12;-0.23824000000501;1.84206799999866;0.0231399999983943;-0.021748000000819;-0.0703820000007962;-0.798660000000361;3.33508936106246E-12;-4.68785416361272E-12;0.0140429114561216
datanetworkopt18strips_p13;22_12;303.4936;1496.5064;-1796.640738;3.7248339999987;-292.02508;-1.80203199999798;-303.189075999999;-165.634;-31.5784000000007;274.879474000001;-284.447300000002;-270.014759999999;-302.795183999999;-296.228474000001;;-273.269259999998;-177.413999999999;28.7114399999993;-0.169316999999377;-1.95326850000034;0.790900000001349;-0.383980000001506;-1.83910199999781;3.815713975468E-12;3.3621440649804E-13;93.6972999999998;-8.1271433374401E-13;-1.81600399999876;0.631700000002019;1788.53148;-0.006931000000441;0.257460000002613;0.04015700000029;0.0444719999983723;5.53191849917842E-13;11.0696780000023;2.22012735333711E-12;3.8745252609808E-12;-1.09000600000173;-17.8429960000034;1.75438520625892E-12;0.125919999994995;1.80203199999852;-0.0324020000015937;-0.0081580000007877;0.12271399999922;-0.790900000000676;3.39394631828938E-12;-4.88474662355042E-12;0.0556433685136975
depot_p10;19_06;486.3052;1313.6948;-1166.8104;-18.1933999999997;-452.674079999998;2.07301999999831;-472.485519999999;-469.707479999999;;1765.04338;-267.355599999998;1313.6948;-353.262799999999;-451.34858;;-474.337719999999;-470.776999999996;-2.35239999999816;-0.670857500000879;-4.15460125000067;0.424899999998684;;-9.66024000000035;8.65997164901716E-13;;-73.2453999999999;;-9.84987999999948;-0.391580000001426;56.3463999999995;5.82438249999933;4.5186799999985;-16.8210775000006;0.131539999999446;9.28117217832529E-13;;;7.27479042700319E-13;;-896.692519999998;;2.48214000000083;-2.13457999999973;-13.7853050000006;0.433295000000381;0.0667950000007469;0.0299399999996783;;;0.0677347117174017
depot_p10;19_12;485.544799999999;1314.4552;-1163.7864;-17.1585400000005;-452.028019999997;2.36097999999776;-471.738059999997;-469.097959999998;-2.58626;1766.22232;-268.430799999998;1314.4552;-354.653799999999;-451.767119999998;;-473.654199999998;-470.049179999999;-0.788199999999169;-0.745014000000562;-3.3832530000007;0.165919999997457;-0.0183600000010199;-8.72739999999897;-1.89137806912848E-13;;-70.6444000000003;1.76440860614547E-12;-8.6962999999987;-0.392340000000777;56.6297400000001;5.9123459999997;4.53559999999877;-16.4428540000007;0.167219999998855;1.33591867078732E-12;;;1.20577716336383E-12;-179.340600000001;-880.427299999999;-2.14558502409888E-12;2.80446000000127;-2.66713999999758;-13.9094320000007;0.384827999999999;0.19216799999929;0.415740000002066;;;0.065934028606212
depot_p10;20_06;482.556799999999;1317.4432;-1163.1466;-17.1341600000005;-449.230679999997;2.37137999999774;-468.784599999997;-466.071379999998;-2.54350000000001;1765.98642;-264.566199999998;1317.4432;-349.137599999999;-448.543219999998;;-470.551279999998;-467.052259999999;-1.99459999999913;-0.730161500000566;-3.55970925000069;0.189299999997438;-0.078800000001024;-8.93143999999896;-1.95711349181092E-13;;-73.1704000000003;1.76752123142668E-12;-8.99285999999872;-0.792760000000764;56.8257600000001;6.23671849999969;4.27719999999878;-16.6292215000007;0.129819999998869;1.33316477354687E-12;;;1.21210297577678E-12;-179.735800000001;-912.618939999999;-2.13507601540524E-12;3.21692000000126;-2.96825999999756;-14.0886470000007;0.510782999999996;0.0953229999992922;-0.145739999997916;;;0.0389992442758976
depot_p10;21_12;558.4498;1241.5502;-1163.7776;-18.5898000000002;-521.807840000001;2.07412000000211;-546.194259999998;-539.79108;-2.81662000000116;1762.2985;-295.497200000001;1241.5502;-425.411799999997;-520.748300000001;;-544.70232;-540.667519999998;-12.1399999999997;-0.773256000000196;-2.93439199999956;0.284900000001729;0.106919999999994;-9.03767999999789;2.24847698577656E-12;-5.98193207663297E-14;-95.166800000001;-4.84572680377787E-13;-9.05557999999639;-2.09719999999869;56.1468800000005;5.81180399999889;4.61430000000073;-19.120736000001;-0.0244400000010746;-9.20901129282059E-14;1163.7776;2.20129692362069E-13;2.02058237388813E-12;-178.5146;9.05557999999912;4.61029112147013E-13;1.8438199999959;-2.10898000000124;-14.8996240000008;0.483211999999899;0.176491999999008;0.193079999998969;2.92614547179304E-12;-4.46133669544785E-12;0.00570282701895083
depot_p10;22_06;562.426;1237.574;-1163.127;11.0878800000001;-525.941180000001;2.21890000000176;-550.181339999998;-543.72446;-2.90526000000132;1762.28796;-298.613000000001;1237.574;-431.855799999997;-524.713960000002;;-548.6114;-544.738459999998;-11.0771999999994;-1.10929349999965;-2.59287324999964;0.341640000001353;0.0832399999999364;-9.54079999999751;2.06026765767451E-12;-3.69088648553358E-13;-95.1614000000008;-1.12528390491753E-12;-9.42465999999722;-2.82039999999867;56.2451799999999;5.34380649999921;4.05338000000094;-19.5882335000007;0.267619999999092;-2.8956150474294E-14;1163.127;2.05622826589269E-13;1.96034327681317E-12;-181.174999999999;-880.644740000001;8.11730609426572E-13;1.5981199999962;-2.26680000000076;-14.422625000001;0.694306999999713;0.374826999998755;0.107659999999631;2.92501752010867E-12;-4.14972767035909E-12;0.013174538636396
depot_p10;22_12;469.553;1330.447;-1161.3626;-17.8868199999998;-436.105200000001;2.18776000000206;-457.488039999998;-453.28218;-2.44960000000125;1764.61928;-232.930200000001;1330.447;-335.698599999997;-434.172280000001;;-457.77608;-454.354659999998;-19.3253999999994;-0.854089499999624;-3.60884524999949;0.197960000001603;0.0095800000000108;-9.51669999999743;2.03673788165315E-12;-4.15357364665965E-13;-93.0826000000008;-1.0103808810595E-12;-9.39709999999716;-3.15741999999882;56.9669400000002;6.13581049999924;4.66786000000077;-17.5098095000006;0.070419999999152;2.01924340718015E-13;1161.3626;5.96173345103549E-13;2.39484103902807E-12;-181.758599999999;-912.439900000001;8.2822837292345E-13;0.0548199999963722;-2.49700000000094;-14.178089000001;0.626838999999688;0.0139389999987265;0.139959999999452;3.29181802131452E-12;-4.76981843919064E-12;0.0806577042917131
driverlog_p08;19_06;1800;9.07256632510026E-13;-1665.5066;66.108860000002;-1796.422672;-0.155646000002995;-1790.012358;-1786.68208;;1709.13106;-1603.4762;-1.13396539406714E-14;-1745.48294;-1709.13106;;-1788.22002;-1788.15684;-12.4881999999991;-0.0981549999999607;63.4593374999984;0.0155839999977948;;63.3404599999995;-1.43844614094719E-12;;185.449199999999;;63.3074599999998;1643.0222;-1.25375200000097;0.136244999999708;1.6515999999983;-136.410215;0.158199999998374;-1.83077352715333E-13;;;7.4345494566197E-13;;-63.3074599999971;;-1.65159999999896;-0.00276400000041601;-3.74689000000112;0.0595900000005578;0.0685100000012699;0.0433399999994788;;;0.0265366923225014
